id	preprotext	irony
1621	AUTHOR_TOKEN well too bad it did ! Mhmhmhhmm . .	0
1622	Match Fixtures of UEFA Champions league 2012/13 * url * TOPIC_Arsenal TOPIC_CFC TOPIC_MUFC TOPIC_MCFC	0
1623	lol i just noticed that i was so unhappy with u before lol	0
1624	way too many TOPIC_whitepeopleproblems up in hurr .	0
1625	""" Well she is pretty ! Fifty shades of pretty ! "" AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN"	0
1626	TOPIC_randomthought Why do girls wear yoga pants to the gym ? Why not just go naked ? There is not much of a difference .	0
1627	I would vote for him * url *	0
1628	Phootshoot wid my babyy deviya : * EMOJI_683	0
1629	I just love when Dawson decides he 's hungry at 5:00 AM TOPIC_whyareyouawakedude	0
1630	Find the beauty in Christ .	0
1631	AUTHOR_TOKEN You should get to a gym or something , you are looking a bit scrawny there Dwayne ! TOPIC_Dontbeatmeup	0
1632	First day of school . TOPIC_yay	0
1633	AUTHOR_TOKEN * disappointing * I thought it would be something as fancy as an international TOPIC_ff list EMOJI_572 AUTHOR_TOKEN	0
1634	Ok what a great ending ! TOPIC_trueblood	0
1635	Take a peak at yesterday 's post . The Only One For Me - * url * TOPIC_togs TOPIC_mountains	0
1636	I am tryna see the other side that she hides with her eyes . . TOPIC_MovingCool . X. Ess	0
1637	Being forced to room with mother Teresa ! ! ! Yeayy ! ! ! TOPIC_dontlikeyou	0
1638	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN oh yeah	0
1639	AUTHOR_TOKEN haha yeah i was totally going to cool you EMOJI_345	0
1640	School was going by fast until all you fuck niggas went back .	0
1641	AUTHOR_TOKEN Poll could have been by Senator Dillard . His supporters seem to have the most conflict with the Herald poll results yesterday .	0
1642	If you are not old enough to vote I do not care to hear your scintillating political opinion . TOPIC_stopwiththepseudointelligence	0
1643	AUTHOR_TOKEN I did not even know they were here ! I am working from home so I def coulda gone . EMOJI_4	0
1644	Hope you are happy . TOPIC_thanksforeverything	0
1645	AUTHOR_TOKEN is it wrong ?	0
1646	Absolutely love seeing those tweets when I wake up .	0
1647	Well there are apps that can delete personal info and even send you location of the person using / send you their . . * url *	0
1648	Carl 's Jr . right up the block doe .	0
1649	TOPIC_septemberwish AUTHOR_TOKEN can follows me EMOJI_5 xx	0
1650	2 hours of sleep TOPIC_yay	0
1651	""" Biden is the intellect of the democratic party "" - Clint Eastwood TOPIC_bidenisanidiot TOPIC_RomneyRyan2012"	0
1652	Your life seems to grow crazier today , as if everything has not . . More for Aries * url *	0
1653	Brain says he will not be making anymore transfers EMOJI_4 TOPIC_exciting	0
1654	Sega Genesis > everything	0
1655	Sponsume thanks for following me on Twitter !	0
1656	I would love to punch every person speaking at the TOPIC_RNC in the face	0
1657	AUTHOR_TOKEN AUTHOR_TOKEN There is like 12 of us going . Yeah give me a shout when you are over there .	0
1658	nanti malam ngafalin conversation yeahe	0
1659	Did not study for the quiz tomorrow in English EMOJI_822 TOPIC_YOLO TOPIC_Rebel EMOJI_769	0
1660	AUTHOR_TOKEN ayy we gotta get one of those tomorroww ! ! Ha ruthless out there ! !	0
1661	"TOPIC_tremulus news : I have heard that the next stretch goal is "" The Asylum . "" Nurse , Orderly , and Patient are the playbooks . * url *"	0
1662	AUTHOR_TOKEN How 's the play going EMOJI_5	0
1663	Yes ! ! ! Bsb back together ! ! !	0
1664	AUTHOR_TOKEN I miss you even more , if you are free tomorrow night , get your arse to woking . TOPIC_keepcalmandskankout	0
1665	Going to bed , hopefully when I wake up , juju will be ahead of those faggots and the voting will stop being messed with . EMOJI_5 nightt .	0
1666	Hoes these days TOPIC_gottaloveem TOPIC_butreally	0
1667	Just saw Sara and Ellie in Cornwall EMOJI_44	0
1668	I have the worlds best neighbors !	0
1669	AUTHOR_TOKEN nope !	0
1670	If my mom wasnt my mom i think i would snuff the shit outta her . - __ -	0
1671	AUTHOR_TOKEN Tuesday_the_4th , no school the 5th , then we all go the 6th . TOPIC_newsquids TOPIC_wohoo	0
1672	AUTHOR_TOKEN please come to Manchester soon . I miss you . Oh and AUTHOR_TOKEN just do not wear a tshirt at all next time . TOPIC_hehehe	0
1673	Outside college already , somebody hurry up and meet me !	0
1674	AUTHOR_TOKEN I wish I was more like her . . TOPIC_jeremykyle	0
1675	O2 Foam Party Raave ! ! ! POW	0
1676	rehearsals from 8-11 . one week till showtime , then taking a week break so I could visit Jersey then back at it again . . TOPIC_Dance EMOJI_467	0
1677	TOPIC_ifunny TOPIC_comedy TOPIC_thecosbyshow TOPIC_ravensimone TOPIC_mynigga TOPIC_humor TOPIC_attitude TOPIC_hilarious TOPIC_funnymemes * url *	0
1678	EMOJI_94 he might be hurt EMOJI_524	0
1679	So I accidentally took over the whole room and now I am trying to make room for my roommate . . WHO IS COMING TOMORROW BTW . . TOPIC_rushed	0
1680	AUTHOR_TOKEN Oh madoda ! I miss his attacking style of play , exciting batsmen he was !	0
1681	no one 's in my homeroom fml .	0
1682	TOPIC_ThatAwesomeMoment when the guy cutting your hair with shavers says oh fuck	0
1683	over ma dead body	0
1684	AUTHOR_TOKEN that 's with undergrad too	0
1685	AUTHOR_TOKEN thanks for downloading it !	0
1686	AUTHOR_TOKEN interesting , most liberal states with highest debt , totally shocking .	0
1687	AUTHOR_TOKEN we should ! Do you remember what colors they were ? ?	0
1688	Do you remember when the TOPIC_Tories brought in Mary TOPIC_QOS to sort out the high street . That was a success wasnt it .	0
1689	* 3 people sitting out front of the school * Dad : there is a lot of kids in the morning . Me : yeah , more than the population of Africa !	0
1690	You know what we could be together for life but you f * * ked me last nigth and I was drunk . . , TOPIC_Quotes TOPIC_FakeLove	0
1691	Abt to blow another blunt	0
1692	i do not think he thinks that far ahead … cuz i been thinking about forever	0
1693	Another morning like this . TOPIC_fun	0
1694	AUTHOR_TOKEN oh no way ! I have just had a cooked breakfast on the boss . TOPIC_workbenefits !	0
1695	Feeling like I got this under control somewhat	0
1696	AUTHOR_TOKEN beautiful city scape , nicely done ! ! ! ☑	0
1697	"Drew dreams of "" Jiro Dreams Of Sushi . "" Exquisite ."	0
1698	Somebody needs to wake me up bc I am pretty sure this is all a dream , it has to be . . TOPIC_notreal	0
1699	That awkward moment when Taylor Swift does get back with her ex EMOJI_248	0
1700	Very happy to start my last year of college EMOJI_5	0
1701	dont have to say a woord ! !	0
1702	AP Government is the most exciting class I have ever taken ! 🎉 TOPIC_NotesOnNotesOnNotes	0
1703	Millers tonight to say peace out to a homie chasing a Nike dream in Oregon .	0
1704	Artec Textureline Texture Paste , 4 - Ounce Jars ( Pack of 2 ) Review * url * TOPIC_hairpaste	0
1705	Technology KKR to invest $ 1.27 billion in Japan 's Renesas : Nikkei ( Reuters EMOJI_433 Share With F . . * url * : URL_TOKEN	0
1706	The fuck is AUTHOR_TOKEN and AUTHOR_TOKEN	0
1707	Doctors : the only form of employment where you can never be fired for running late . . TOPIC_waiting TOPIC_lame	0
1708	“ AUTHOR_TOKEN : AUTHOR_TOKEN oh piss of you piece is shit ” < she 's lovely to me is not she ? ? ?	0
1709	Checking out and ready to go home ! Need to get some work done ! !	0
1710	""" AUTHOR_TOKEN : i miss you , but actually i miss our memories in the old time ."	0
1711	i see sunderland are pushing for a high finish signing danny rose , quality signing ! TOPIC_dogshite	0
1712	Much respect to the fella walking around Liverpool today with the sailors hat on . Ahoy there ! TOPIC_nautical	0
1713	AUTHOR_TOKEN Up early , Phase 1 Day_4 of gettin swole TOPIC_letsgo TOPIC_hardwork	0
1714	AUTHOR_TOKEN Aww really ? ! And there is me thinking it could happen . . Lol !	0
1715	So * url * and justin biebers new song is called flyin ' . kay	0
1716	dreams are what i used to chase but by God 's grace and favour . . they are chasing me now . . always grateful	0
1717	""" I am careful not to confuse excellence with perfection . Excellence , I can reach for ; perfection is God 's business . "" - Michael J . Fox"	0
1718	AUTHOR_TOKEN I will stop watching if she does not . .	0
1719	happy birthday AUTHOR_TOKEN EMOJI_799 🎉 🍺 🍻 🍺 TOPIC_beeer	0
1720	Football and hockey are the only two things I am looking forward to this school year EMOJI_52 💛	0
1721	AUTHOR_TOKEN aw snug and warm ! I ’ m in bed now with hot water bottle and two purring cats ! Sleep well ! EMOJI_775	0
1722	PerfectServe Launches Version 2.0 iPhone & Android Apps - Midland Daily News : PerfectServe . . * url * URL_TOKEN	0
1723	AUTHOR_TOKEN well at least you are not dead TOPIC_rightbackatcha	0
1724	6 am lift + conditioning TOPIC_GottaLoveEm	0
1725	Didnt see that coming RT AUTHOR_TOKEN : Allen Pinkett will not be part of TOPIC_NotreDame radio broadcast this weekend .	0
1726	I want us to get caught !	0
1727	Can I have someone to hug now ? I really can not take it le ! !	0
1728	Kungfu panda ciee -- > RT AUTHOR_TOKEN : Waiki opo EMOJI_524 RT Andinedam : mirip afika ? - __ - RT AUTHOR_TOKEN : ( cont ) * url *	0
1729	Aw Lindor closed in the mall ? I wonder why it was always packed .	0
1730	""" Via the internet ? "" EMOJI_388"	0
1731	AUTHOR_TOKEN Get booted . sorry , i should have hash-tagged or TOPIC_missplacedanger in that last tweet . or TOPIC_fuckmfc	0
1732	AUTHOR_TOKEN she 's me dream woman EMOJI_388	0
1733	Only £ 72 for one Monday_night next month in a London AUTHOR_TOKEN TOPIC_bargain	0
1734	Since pretty little lairs is done , what am I gonna do on Tuesday 's ? EMOJI_819 EMOJI_790	0
1735	I am a very approachable a lovable person but for the love of your personal deity or lack there of dont talk to me while I am peeing	0
1736	AUTHOR_TOKEN yes . I wear them to work	0
1737	Everyone is in such a good mood today .	0
1738	If someone seems erratic to you today , remember that you are th . . More for Libra * url *	0
1739	not every black man is a nigga or a nigro there are kaffirs 2 thats us alikho i nigga lakwa mkhize i kaffir lelo	0
1740	Nippiness will get you far un life TOPIC_lol	0
1741	Greeted by perma-tanned , pink blackberry waving chavy female at bus stop , so gracious to share your banging tunes with us .	0
1742	Be a priority not an option TOPIC_Truth	0
1743	AUTHOR_TOKEN Wow never would have thought you 'd stoop to tweeting your enemy	0
1744	I got ya man AUTHOR_TOKEN	0
1745	Ahaha he 's his cousin , AWKS . TOPIC_skypejustgotreal	0
1746	It 's our godforsaken right to be loved , loved , loved , loved	0
1747	What to do ? Help please AUTHOR_TOKEN AUTHOR_TOKEN * url *	0
1748	AUTHOR_TOKEN AUTHOR_TOKEN اللهم آمين EMOJI_325	0
1749	these will make me rich here . . lol RT AUTHOR_TOKEN : Hahahhaha my colleague is taking retard pills EMOJI_39 * url *	0
1750	AUTHOR_TOKEN With our extensive preseason training schedule + regular consistency of selection I think we should have started better .	0
1751	Yeah , you all sure do keep it classy TOPIC_busted	0
1752	God has something good in store for me tonight ! ! ! TOPIC_Blessed	0
1753	Jimmy Rollins does not run out a ball and * url * commenters want to immediately put him on waivers . TOPIC_seemslogical	0
1754	All the people on Twitter this morning are like really sarcastic , lmao .	0
1755	""" AUTHOR_TOKEN : 27 kids on the fordham team ; why cut kids when u cann have them all ."	0
1756	Sagol Please , I eat with my hands ! Thanks to Asif Haider for sharing . * url *	0
1757	Waste of credit man haih	0
1758	The United States is a signatory to this international convention .	0
1759	Did not start the morning the way I planned .	0
1760	Oh NO I have to go ! ! Try to trend TOPIC_tellusaustin ! ! ! AUTHOR_TOKEN now you have to wait until I get back because you waited to long !	0
1761	“ AUTHOR_TOKEN : Aston Villa have signed striker Jordan Bowery from Chesterfield TOPIC_skydeadlineday ” biggest deal of the summer	0
1762	I think TOPIC_HootSuite is pretty hoot . Er . . hot . * url *	0
1763	AUTHOR_TOKEN no kidding . It was brutal ! P . S what 's your beef with Warnie ? Just because he bleaches his teeth & uses fake tan	0
1764	Never care abt someone who is careless abt u !	0
1765	AUTHOR_TOKEN at least your tried	0
1766	Can tomorrow just come faster ? TOPIC_please	0
1767	What a warm welcome home EMOJI_5 * url *	0
1768	I do not get the logic for exemption from unfair dismissal laws . If system needs reform , make the case . Otherwise , unfair is unfair .	0
1769	AUTHOR_TOKEN thank god for that , I was going to mention your personal hygiene but I will leave in now .	0
1770	apparently you use more gas when you drive 80mph for 3 hours instead of 70	0
1771	AUTHOR_TOKEN it 's fun when I only understand 50 % of the words in your tweets !	0
1772	AUTHOR_TOKEN yess , actie loopt tot 24 augustus ! EMOJI_44	0
1773	AUTHOR_TOKEN stop bitching if you was not a dick you would still be with the 1st team	0
1774	I TOPIC_votebieber for the 2012 MTV TOPIC_VMA TOPIC_bing Most Share-Worthy Video ! See who 's in the lead and tweet your vote : * url * fjdh	0
1775	Let us show everybody just how good we are tonight D AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN	0
1776	Nap time is over , time to FTW EMOJI_788	0
1777	Someone set a horse on fire intentionally . . the fuck !	0
1778	Oh how I love	0
1779	""" AUTHOR_TOKEN : We are told Swansea and Manchester City unable to reach agreement on Scott Sinclair . "" What . a . shame ."	0
1780	My hair was long af ! * url *	0
1781	I had a great day .	0
1782	AUTHOR_TOKEN aww thanks for remembering EMOJI_572	0
1783	. . And life goes on .	0
1784	You are right , you are always right .	0
1785	Drinking a Marks & Spencer Belgian Wheat Beer by AUTHOR_TOKEN — * url *	0
1786	Something big is gonna happen today and my horoscope just told me to go through with it . TOPIC_uhoh	0
1787	AUTHOR_TOKEN life 's about what you make it not what you let other people make it ! !	0
1788	AUTHOR_TOKEN ppshtt . . nahh EMOJI_788 EMOJI_775 TOPIC_obsessed is and understatement	0
1789	Eager to slim down ? * url * works perfect for just that	0
1790	AUTHOR_TOKEN can you notice me before I jump out the window	0
1791	AUTHOR_TOKEN deal . Let me know .	0
1792	""" you think i am shit . Well , you are wrong . Cause i am champagne . And you are shit . And till the day you die , you , not me , will always be shit . """	0
1793	Starting my day off with some nice encouragement from my mom . . TOPIC_awesomemorning	0
1794	at u trendin act RT AUTHOR_TOKEN : AUTHOR_TOKEN wat can fa wat	0
1795	AUTHOR_TOKEN Accounting Information Systems . What a hoot !	0
1796	Monitoring the hashtag TOPIC_PhTrenchQuake stay safe follow orders please	0
1797	"AUTHOR_TOKEN its the opposite of what King said "" judge not by the color of skin , but by content of their character "" ."	0
1798	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN Thank you for following MobileWorxs EMOJI_5	0
1799	stfu . . let me die in peace . . TOPIC_spoilers TOPIC_ofwhat	0
1800	Hahaha . . wenger is a fucking genius . . giroud is d only striker left in	0
1801	Next summer no shirt mad tattoos ! ! ! TOPIC_gymwork	0
1802	"! ! ! "" AUTHOR_TOKEN : Practice being cancelled would be a gift from god """	0
1803	Im already having a bad day and im not . Even at school yet	0
1804	AUTHOR_TOKEN I believe your missin a tag . . Js EMOJI_788	0
1805	Oh dang , I am SOO happy you are SOO in love now . . ya know , considering that a week ago you were not together .	0
1806	CULT RELATIONSHIPS Fast days & Fast love ? Better be sure ! Click button , scroll to listen , and share . Sponsored by . . * url *	0
1807	AUTHOR_TOKEN EMOJI_576 well take it easy	0
1808	"You know like after you confide in someone w / like a huge secret you always have that moment of "" Shit . . should I have said that ? """	0
1809	AUTHOR_TOKEN aww thats good . Ill txt u later n we cud catch up EMOJI_5	0
1810	Woohoo women 's rights ! ! TOPIC_RomneyRyan2012 TOPIC_Obama2012	0
1811	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN told ya , really think that he will get a cheeky win , something ridiculous like 2nd rd tko ! Gonna be fireworks !	0
1812	Youur hilaarious . . TOPIC_YourActuallyAnnoyimg	0
1813	This is 4 You EMOJI_467 Jack EMOJI_467 EMOJI_467 EMOJI_467 AUTHOR_TOKEN * url *	0
1814	AUTHOR_TOKEN and he will place a rose by your bedside every morning	0
1815	AUTHOR_TOKEN It will be a great , modern console with awesome AA titles . Families will flock to replace their completely useful Wii	0
1816	One more day to the new gNote . Interesting to note all the media hype on Toronto blogs for this event . TOPIC_notaniphone TOPIC_elitist	0
1817	godd that shower felt so guud .	0
1818	. AUTHOR_TOKEN Aeron 2012 : The Lumbar Support the Middle Class Deserves	0
1819	I am saving big money on all my pet supplies from AUTHOR_TOKEN WIN $ 25 Petco GC AUTHOR_TOKEN * url *	0
1820	Doing laundry and homework but time for a cigarette break EMOJI_5	0
1821	Sydney billionaire James Packer keeps gloating about how much he 's making out of Crown . City of Melb should double his rate bill to $ 14m .	0
1822	TOPIC_10TurnOns tattoos all over EMOJI_5	0
1823	AUTHOR_TOKEN why not ? TOPIC_watchonankle	0
1824	Getting hit up with that ntb . > > >	0
1825	exactly 1 week until I am reunited with school , yay	0
1826	Please do not go into that brown mini van , oh god TOPIC_killmenow	0
1827	AUTHOR_TOKEN lmao omg yeah ! ! ! TOPIC_classic	0
1828	Clearly devastated I missed R . I . O at Leeds	0
1829	Days like this I question why i do cross country	0
1830	If you appreciate my nerdy tendencies TOPIC_TheLoveIsReal	0
1831	If anyone has any local connections to the American Diabetes Association , I 'd love to talk . . thanks !	0
1832	AUTHOR_TOKEN maybe the pirates will pick him up ?	0
1833	Have you entered OtterBox 's Gameday Dance Contest ? Hurry and get entered to win a Broncos ' VIP package ! * url *	0
1834	AUTHOR_TOKEN and 3 gallons of seeman	0
1835	AUTHOR_TOKEN is always full of life . AUTHOR_TOKEN McDonald ’ s * url *	0
1836	Do not miss these auction bargains going on right this minute - * url * - > RT & Share !	0
1837	side note : i look fresh to deathh with my new dress and purse TOPIC_LSP	0
1838	Boy this is going to be an adjustment . Good thing I am a great morning person ! TOPIC_biggirlpants	0
1839	I cant wait to see Finding Nemo in 3D hear ! !	0
1840	Booty call has successfully been completed EMOJI_102 woww AUTHOR_TOKEN	0
1841	Dressing up as a tree and standing in the forest and scaring joggers that run by . . TOPIC_YOLO	0
1842	"Neighbours come round 2say they r away for 2weeks ! I reply "" do you want me to put bins out ? Oh no you leave them out all week anyway ! """	0
1843	TOPIC_Mariners fan check-in on Yahoo ! Sportacular ( TOPIC_Mariners TOPIC_Twins ) TOPIC_ys	0
1844	Everytime I see a ups truck I think he got da birdz n da bak ! !	0
1845	And I need it REAL bad ! ! TOPIC_LT	0
1846	Couture Conundrums : Where to Eat , Stay , and Shop in Paris * url * via AUTHOR_TOKEN	0
1847	AUTHOR_TOKEN wow you followed me	0
1848	Some love stories are not epic novels , some are short stories . But that does not make them any less filled with love TOPIC_sexandthecity	0
1849	Perfect end to a perfect week .	0
1850	I must go like a page for me to look like ise a batty lord , just for one girl idk to get hair ? vell chap my leg off and call me shorty	0
1851	So I finish work and I am wide awake . . EMOJI_17 yayy	0
1852	“ AUTHOR_TOKEN : You miss me , but you do not even try to talk to me ? Okay . ” . EMOJI_476	0
1853	That shit she just told me made me mad for some reason . . I shouldnt have asked	0
1854	AUTHOR_TOKEN hahaha yes ! ! Thank you bro . That deserves a RT	0
1855	Miss some of the show ? You can find plenty of videos on our * url * page : URL_TOKEN TOPIC_NFLAM	0
1856	I have got front row seats to one of AUTHOR_TOKEN show at Youtube ! Hooray !	0
1857	Apparently u dont want to talk to me	0
1858	AUTHOR_TOKEN good job only me and you know what that means lol	0
1859	Got the new iPad , too sick ! !	0
1860	AUTHOR_TOKEN the last cool class was 2009 . .	0
1861	Slow Tings	0
1862	oh no jersey shore is over i can not contain my tears TOPIC_thatshowwasawful	0
1863	Almost want to finish my homework ~	0
1864	AUTHOR_TOKEN informed voter you are I see !	0
1865	What a great way to start the school year , though !	0
1866	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN TOPIC_shocking i hope that was shown after 11pm	0
1867	Lol ! ! So funny to me !	0
1868	monaco is well shit .	0
1869	AUTHOR_TOKEN No food EMOJI_4	0
1870	Was a Cinderella Story on tonight ? Everyone seems to be distracted by a drought . . ? TOPIC_ifyoucouldnttell	0
1871	Hang on , this is not my cat . .	0
1872	Topshop & Topman Sydney confirmed to open October_4th . About time .	0
1873	yayy Avicii u haz a new song EMOJI_467 OMG I can not wait for it to be remixed ! ! Vocals added ! ! Sped up ! ! Slowed down ! ! backwards ! ! POLOed !	0
1874	AUTHOR_TOKEN that 's great news . Hope all keeps going well for you .	0
1875	I went to Build A Bear yesterday to build myself a teddy & AUTHOR_TOKEN was not there to help EMOJI_804	0
1876	ilet dhese hoes think what thy wonna	0
1877	AUTHOR_TOKEN How many kids gonna drown today : * url * About 10 per day ! TOPIC_banpools TOPIC_poolcompaniesprofitfromdeath	0
1878	TOPIC_bestmoviequotes ' The first rule of Fight Club , do not talk about Fight Club ' - Self-explanatory ? !	0
1879	Taking applications . TOPIC_society TOPIC_join TOPIC_love TOPIC_instagood TOPIC_lol * url *	0
1880	Helluva dinner right there ! TOPIC_college TOPIC_wantarealdinner EMOJI_804 * url *	0
1881	U Do not got to Church lookin for Integrity . Listen , U Go To TOPIC_Church to Fellowship & Listen to d Word of TOPIC_God . Otherwise disapponitment looms	0
1882	Bianca told me that my hair growin wild son ! We need to go get that cut , I said I know mama .	0
1883	""" i am a cupcake "" - that was a harder to watch than the episode RT AUTHOR_TOKEN : TOPIC_breakingbad CONTAINS SPOILERS ! ! ! * url *"	0
1884	You may feel as if you need more attention from others today a . . More for Taurus * url *	0
1885	Things seem to be getting better today , but the final outcome . . More for Virgo * url *	0
1886	AUTHOR_TOKEN Dude , where the hell have you been ? He mentions it , like , every time he . . oh , wait , Never mind .	0
1887	Nothing pisses me off more then fake people . If you do not like someone , do not act like you do TOPIC_AreYouSerious TOPIC_LikeReally	0
1888	Omgg ! I want this ! My second b'day present ? lol tak malu RT AUTHOR_TOKEN : AUTHOR_TOKEN and AUTHOR_TOKEN * url *	0
1889	I agree with this 100 % * url *	0
1890	Lol . some people are complete fucking assholes to other people thinking their being funny . TOPIC_gofuckyourself .	0
1891	First day of school is always the best .	0
1892	AUTHOR_TOKEN and I during bleacher mania > > >	0
1893	Can already tell this is gonna be a wonderful senior year TOPIC_SENIOR2013	0
1894	This is why I wanna drive myself ! Shuttle takes forever ! ! !	0
1895	This week long hotel stay might not be so bad	0
1896	Ready to get home to my baby .	0
1897	Hate driving with people who pump their brakes ! It 's okay , I did not want full movement in my neck anyways TOPIC_whiplash	0
1898	our itunes libraries have now become one file . this is worthy of a gift registry . TOPIC_threechordsandthetruth TOPIC_mp34ever TOPIC_fb	0
1899	"Aww : "" > Cutie pie emoticons . Hihi EMOJI_44 EMOJI_66 EMOJI_66 EMOJI_66"	0
1900	AUTHOR_TOKEN gol drh sy A , prnh donor , hub aja klo msh bth mumpung lg off	0
1901	Twit tadi rada absurd yak - __ -	0
1902	And now the time is more than 4pm . . So i should get ready . . Bubbye . .	0
1903	I actually did something with my hair today TOPIC_firsttimeinmonths TOPIC_weird d	0
1904	I wanna go to the exchange on Friday for W & W . The last time they were there was amazing & I got their autograph . EMOJI_388 EMOJI_467	0
1905	never laughed so much because of AUTHOR_TOKEN TOPIC_banter	0
1906	No Mom . I do not want to do your errands EMOJI_524	0
1907	AUTHOR_TOKEN haha & I KNOW ME TOO ! ! EMOJI_754 EMOJI_768	0
1908	bedtime , class then home to see my boyy EMOJI_5 TOPIC_yipeee	0
1909	""" AUTHOR_TOKEN : Cheap prick lesson 1 , bring chips to a party that nobody likes but you "" AUTHOR_TOKEN keep this in mind ."	0
1910	AUTHOR_TOKEN yeah same here	0
1911	"TOPIC_BestMovieQuotes "" You did not think it was gonna be that easy , did you ? """	0
1912	Can not wait to get up in four hours	0
1913	My Career is gonna be Digital Art And Photography	0
1914	AUTHOR_TOKEN hahaha mann gota have his slices yoo !	0
1915	i guess its ok to act like that	0
1916	Eww , just saw this nasty , frumpy girl lift up her boob and scratch underneath it . . Just puked a little	0
1917	I can do what I want to . I play by my own rules EMOJI_67	0
1918	AUTHOR_TOKEN Dno , half hour / hour at tops I think x	0
1919	Lol just kidding . He 's a Hamilton , very loyal & he 's very smart . I say bedtime & he runs upstairs to bed .	0
1920	Love being an Arsenal fan on TOPIC_DeadlineDay	0
1921	Furlough day_1 of 8 . Shutout to our legislation that have put public education on the back burner NTM taking money out of my pocket	0
1922	Should be another grand day	0
1923	Lol . That 's attractive * url *	0
1924	What a range of beer ! Maybe I will order this and travel with my tastebuds ! * url * TOPIC_lolz	0
1925	AUTHOR_TOKEN about Doctrines on Racism , can i be given data about these facts ? TOPIC_CULT	0
1926	how considerate of you to re-acquire Dondon , just to trade him again after a year . . SALAMAT NG MARAMI , ah ! !	0
1927	I love seeing Pretty People EMOJI_683	0
1928	never been so tired in all my life EMOJI_4 and the rain just got heavier as I left , great !	0
1929	I am so glad it never rains in the whee .	0
1930	I just ousted AUTHOR_TOKEN as the mayor of Mie Tarik Laiker on AUTHOR_TOKEN ! * url *	0
1931	AUTHOR_TOKEN because no-one wants to be on the phone to you EMOJI_572 only joking derry ! love you loads ! !	0
1932	I love having my umbrella break while walking in the pouring rain across campus ! TOPIC_BestFeelingEver	0
1933	Poor AUTHOR_TOKEN - Fox News canceled all of her interviews yesterday and she 's miffed ! [ total blank stare ] .	0
1934	AUTHOR_TOKEN Thanks so much ! Sorry for pestering I just wanted to make sure I had the right email address	0
1935	I TOPIC_votebieber for the 2012 MTV TOPIC_VMA TOPIC_Bing Most Share-Worthy Video ! See who 's in the lead and tweet your vote : * url * x50	0
1936	If I know more than you , then your in big trouble . TOPIC_Painful TOPIC_FactsAboutMe	0
1937	Imma stop snapping tho .	0
1938	I ai not tripping though , shidd . .	0
1939	SOO EXCITED FOR THIS CROSS COUNTRY MEET ! ! TOPIC_AnythingOrCrossCountry	0
1940	why on earth is spurs trending !	0
1941	Thanks for the kind words AUTHOR_TOKEN You for got my awesome taste in tv shows ! TOPIC_OTH TOPIC_theOC TOPIC_bestsmellingcricketer	0
1942	AUTHOR_TOKEN how 'd you do that ? hahaha	0
1943	AUTHOR_TOKEN - your asking me a question about science when I may get merrked ? ! . EMOJI_44 yes	0
1944	Maths is on . * url *	0
1945	Watch ALL of our coverage of the TOPIC_GOP2012 in one place . Keep up with that hurricane too . * url *	0
1946	"suductive ? "" AUTHOR_TOKEN : Girls are the sexiest with short hair ."	0
1947	AUTHOR_TOKEN u heard he going to THFC ?	0
1948	They Need To Bring Back The Kwik-E-Mart . Lls	0
1949	Bush could not make it to the GOP convention because he 's too busy trying to blow up the levees in New Orleans again . TOPIC_tcot	0
1950	Will do , I promise RT AUTHOR_TOKEN : I want to be with someone who ’ s willing to prove that he 's not going to run away when things get rough .	0
1951	Windows down to 31 % - “ AUTHOR_TOKEN : World 's biggest computer OS platforms when tablets & smartphones included : * url *	0
1952	“ AUTHOR_TOKEN : Abstinence-only sex ed dominates in state with highest teen pregnancy * url * WOAH SHOCKER ! ! !	0
1953	i want to party ' !	0
1954	wordsmadetomeasure : Give a little time to me , We ’ ll burn this out We ’ ll play hide and seek To turn this aroun … * url *	0
1955	Man City are foolish for losing de Jong . However much of a thug he is , he 's a better player than Milner and Barry	0
1956	AUTHOR_TOKEN that 's a bummer the casting plant is awesome ! ! !	0
1957	You know that moment of satisfaction when you finally understand math ? Yeah , me neither .	0
1958	AUTHOR_TOKEN they are the best !	0
1959	This will be the hardest AUTHOR_TOKEN ever RT AUTHOR_TOKEN : I have never been anywhere with fewer flat roads than Devon .	0
1960	If you spend time at the smithy , you will eventually need a set of flat bar tongs . These look nice : * url * TOPIC_homemadetools	0
1961	AUTHOR_TOKEN aww . Subway popping though	0
1962	Best day ever But let us make the best of the rest of it !	0
1963	Oh yeah moody is not packed at all , keep letting kids in please .	0
1964	“ AUTHOR_TOKEN : AUTHOR_TOKEN omg so excited shss cake woman !	0
1965	Going to show AUTHOR_TOKEN and AUTHOR_TOKEN a thing or 2 about golf tonight TOPIC_PGA TOPIC_threeputt	0
