id	preprotext	irony
87	Since the tribunal was established 14 years ago , no complaint against the intelligence services has ever been upheld . TOPIC_trustthesystem TOPIC_not	1
88	AUTHOR_TOKEN : Garner protesters chant ' F * ck Fox News ' despite Fox agreeing with them URL_TOKEN TOPIC_EricGarner TOPIC_Irony	1
89	AUTHOR_TOKEN After 1989 , why did NATO need to expand ?	0
90	The TOPIC_Irony of playing this song on my way to TOPIC_work | TOPIC_NoMoney TOPIC_PartTimeCooks blackmossptc thanks for . . URL_TOKEN	1
91	You are taking your responsibilities so seriously today that i . . More for Leo URL_TOKEN	0
92	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN we get it right for business the trickle down fairy will do the rest TOPIC_NOT	1
93	can you not understand that not EVERYTHING is about the President ? AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN	0
94	When you are in the doctors waiting room and hear a baby in the back screaming her lungs out is always a reassuring feeling TOPIC_not	1
95	Well now the festive season has begun , let us take a moment to reflect on how much more royalties Slade and Wizard will get TOPIC_sarcasm	1
96	The last day of the year and I will be tweeting on my major highpoints of the year . . good , bad and ugly	0
97	MB forgot to move the elf on shelf and now 10 is asking me if Christmas is real . EMOJI_790 AUTHOR_TOKEN	0
98	AUTHOR_TOKEN happy new year , da ! Thanks sobra for this year 👍 👍	0
99	WATCH : TOPIC_Megatron from TOPIC_Transformers Rant About Social Media URL_TOKEN TOPIC_Irony	0
100	AUTHOR_TOKEN AUTHOR_TOKEN TOPIC_not TOPIC_working when are we able to download games we paid in good faith ? TOPIC_psn start working again ? URL_TOKEN	0
101	I just wrote a 13 page paper . . I was awfully tired when I was writing it and now I can not sleep . TOPIC_irony	1
102	AUTHOR_TOKEN happy birthday Skip ! We will always love you ! TOPIC_Phillies TOPIC_legend	0
103	or a trout , or northern pike | AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN	0
104	One of my favorite things to do is to make people wonder . . it was completely unintentional but buying Bogs mud boots in a dress will do it	0
105	Watching Sanjay , AUTHOR_TOKEN . . Getting the start vs . Butler and liking what I see ! TOPIC_Minny	0
106	There is no better way to start the week than to get your wisdom teeth taken out at 8 am ! ! ! TOPIC_not EMOJI_754 EMOJI_775 EMOJI_823	1
107	The most exciting way to start a Friday : a presentation on structurally deficient bridges . TOPIC_sarcasm TOPIC_lobbyinglife	1
108	New shirt TOPIC_new TOPIC_shirt TOPIC_im TOPIC_sorry TOPIC_its TOPIC_just TOPIC_i TOPIC_literally TOPIC_do TOPIC_not TOPIC_care TOPIC_at TOPIC_all URL_TOKEN	0
109	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN It was not for one person . It was a business expense .	0
110	HAHAHAHA ! ! EMOJI_515 ps . . I am addicted to AUTHOR_TOKEN Tweets soo FUNNY ! You Got to follow him for TOPIC_HILARIOUS TOPIC_SARCASM TOPIC_tweets TOPIC_RT .	0
111	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN absolutely loved it ! Well done all involved !	0
112	AUTHOR_TOKEN That was the case , not the recording . So comparing the two is apple & oranges .	0
113	Wow . . lol | | Need cash in your hands today ? Go to URL_TOKEN TOPIC_not TOPIC_wun TOPIC_not TOPIC_mca . . URL_TOKEN	0
114	At least I do not have to clean the floor	0
115	Incidentally the foreword for movie TOPIC_BhopalAPrayerForRain is by Subroto Roy Sahara - saying - justice delayed is justice denied . TOPIC_Irony	1
116	AUTHOR_TOKEN Our 3 losses followed bye weeks & an FCS team . Do we get rid of those next year ? TOPIC_sarcasm	1
117	TOPIC_AskSuperwomanLIVE if you could swim in any liquid besides water what would you swim in ? AUTHOR_TOKEN | 4	0
118	One of the most embarrassing losses AUTHOR_TOKEN Ever . TOPIC_WTF	0
119	AUTHOR_TOKEN untrue - its Cutler 's fault	0
120	TOPIC_Malala Yousufzai receives TOPIC_NobelPeacePrize and TOPIC_Pakistan ranks in top 10 dangerous countries ! ! ! TOPIC_irony	1
121	URL_TOKEN TOPIC_Not so Ugly Christmas Sweater red with red snowflakes & sequins cardigan 1X XL URL_TOKEN	0
122	Testing water temperatures TOPIC_excitingtimes TOPIC_Not	1
123	Waking up with your cat attacking your hand is always delightful . . TOPIC_not	1
124	May not have hung out with you as much as some people , but every time we did it was a blast ! You . . URL_TOKEN	0
125	AUTHOR_TOKEN the TOPIC_USA is TOPIC_NOT a TOPIC_Democracy . The TOPIC_USA is a TOPIC_Republic from of TOPIC_Goverment ! Do you TOPIC_Know TOPIC_what the TOPIC_Pledge of TOPIC_Allegiance say 's ?	0
126	I blame my mom . Mother of the Year TOPIC_sarcasm	1
127	Pulling my books out to prepare to organize my new bookshelves caused me to forget to bring my book today . TOPIC_irony	1
128	AUTHOR_TOKEN AUTHOR_TOKEN To be fair , you did not use the mandatory TOPIC_sarcasm hashtag EMOJI_76	0
129	' I like the hope Jan Ellis writes with , the precision of the prose , and also the TOPIC_humour and TOPIC_irony she brings . ' URL_TOKEN	0
130	Girls just wanna have fun TOPIC_work TOPIC_not TOPIC_friends TOPIC_only TOPIC_dance TOPIC_drinks TOPIC_antennagrouprocks by mariag . . URL_TOKEN URL_TOKEN	0
131	The Bay Area storm is so big that tons of people 's work was canceled today , causing me to be early to mine . TOPIC_irony TOPIC_stormageddon	1
132	AUTHOR_TOKEN I am from the UK and I honestly think your a goddess ! I love how you speak your mind but have a gentle side . TOPIC_love TOPIC_PattiKnows	0
133	Leaving whilst its dark is fun . TOPIC_not	1
134	AUTHOR_TOKEN please note TOPIC_sarcasm in last tweet before you kill yourself EMOJI_572 many good pros including AUTHOR_TOKEN can show you best usage	0
135	AUTHOR_TOKEN my mum to be back with us for Xmas EMOJI_53	0
136	AUTHOR_TOKEN Even though AUTHOR_TOKEN ' s got more ex-wives than AUTHOR_TOKEN majors , I am happy for that washed-up mess . . TOPIC_Not ! ! TOPIC_Blocked	1
137	AUTHOR_TOKEN Ucan MAKE MONEY TOPIC_TWEETING this info w / new app | | URL_TOKEN < - News | | URL_TOKEN URL_TOKEN	0
138	Take me too church TOPIC_not	0
139	A ' republican move ' which will ' effectively rob the royals ' . Kate 's spending 32k on1meal , who is being robbed ? TOPIC_irony URL_TOKEN	1
140	TOPIC_obama AUTHOR_TOKEN announce special urgent package for TOPIC_Pakistan . . supported by AUTHOR_TOKEN to enhance their fight against obscurantists . TOPIC_NOT	1
141	AUTHOR_TOKEN Shirota Yu and . . Inoue Yoshio ? He was in Mozart ! apparently .	0
142	"Looking for quality music check > AUTHOR_TOKEN hot record "" What About "" URL_TOKEN"	0
143	how is it possible that somebody so interesting is also so , so , so boring ? TOPIC_irony TOPIC_what	1
144	AUTHOR_TOKEN Not going this time , we might have a chance ! Fool me once , shame on you , fool me twice . . TOPIC_fuckthat	0
145	AUTHOR_TOKEN Minky Wale tail fritter for price of a bijoux flat in Port Talbot .	0
146	". AUTHOR_TOKEN is the first to cut to ads during primetime to proudly announce that they are "" putting journalism first "" . TOPIC_Irony TOPIC_NLprimetime"	1
147	". AUTHOR_TOKEN AUTHOR_TOKEN / RBRNetwork 1 AUTHOR_TOKEN AUTHOR_TOKEN I think it 's your white skin . Or "" racist DNA "" . He 's a geneticist too , did ya know ? TOPIC_not"	1
148	TOPIC_hi TOPIC_good TOPIC_morning TOPIC_instadaily TOPIC_snapchat TOPIC_selfie TOPIC_comment # TOPIC_sleep TOPIC_do TOPIC_not TOPIC_wake TOPIC_up AUTHOR_TOKEN Happy URL_TOKEN	0
149	I JUST WANT TO BE DONE WITH FINALS TOPIC_4hoursleft	0
150	1 bed flat TOPIC_ToLet £ 550 pcm ( £ 127 pw ) | Humphrey Middlemore Drive , Harborne , TOPIC_Birmingham B17 | URL_TOKEN	0
151	So there used to be a crossfit place here . . TOPIC_irony TOPIC_pizzawins URL_TOKEN	1
152	When I start singing songs from Once More With Feeling to myself while at work . . TOPIC_Buffymusical TOPIC_stuckinmyhead	0
153	"I am heading off , but need to say this ! "" Just because I am concerned for my country , and it 's people-Does TOPIC_NOT make me a racist ! TOPIC_Terrorists"	0
154	Work hard in silence ; let success make the noise .	0
155	AUTHOR_TOKEN AUTHOR_TOKEN now what has he said / done ? ?	0
156	Watching Alison Jackson 's portfolio of work TOPIC_eurobest2014 seems she 's cracked it . Celebrity + stunt = TOPIC_viral TOPIC_sarcasm	1
157	Spending the majority of my day in and out of the doctor has been awesome . TOPIC_sarcasm	1
158	AUTHOR_TOKEN - p . s . strong tweet . particularly Horatio 's involvement in the matters TOPIC_bloodlinecontinues xx	0
159	AUTHOR_TOKEN TOPIC_spnews TOPIC_yxe I hope you were not driving when you took that picture . TOPIC_irony	1
160	My beautiful Belles TOPIC_3daughters TOPIC_lucky TOPIC_me TOPIC_havefun AUTHOR_TOKEN Wicklow 🌁 URL_TOKEN	0
161	AUTHOR_TOKEN Yeah thanks for messing me about and then not delivering on the product , i feel really great about how this went down ! ! TOPIC_Not TOPIC_Thanks	1
162	AUTHOR_TOKEN aha , but white girl drinks make me ' so so cray tipsy '	0
163	This is definitely me ! EMOJI_768 | TOPIC_me TOPIC_sarcastic TOPIC_sarcasm TOPIC_ecards TOPIC_ecard TOPIC_somecard TOPIC_tease TOPIC_funny TOPIC_lol . . URL_TOKEN	0
164	Christmas alone EMOJI_775 how nice TOPIC_not	1
165	work Wednesday-Sunday . . TOPIC_yay TOPIC_not TOPIC_moneytho EMOJI_820 EMOJI_816 💰 EMOJI_802	1
166	AUTHOR_TOKEN : Gavy is one rude motherfucker . * Subtweets me * * Calls me a motherfucker * TOPIC_Irony	1
167	Access to housing is not a fundamental human right , according to Ontario courts : URL_TOKEN TOPIC_onpoli TOPIC_TOpoli TOPIC_cdnpoli	0
168	AUTHOR_TOKEN : Been friendzoned too many times in my life , the perks of being the good guy TOPIC_Sarcasm TOPIC_Lifeall my life this has happened	1
169	AUTHOR_TOKEN : You want to see something Irish ! ! Of all the reasons to be closed EMOJI_769 EMOJI_769 EMOJI_769 URL_TOKEN TOPIC_irony	1
170	And then my sister should be home from college by time I get home from babysitting . And it 's payday . THIS IS A GOOD FRIDAY	0
171	Oh dear , some people do not get TOPIC_irony EMOJI_823	0
172	Yay for Fire Alarms at 3AM TOPIC_not	1
173	I just drank a healthy , homemade , all fruit smoothie . . in a AUTHOR_TOKEN beer glass . TOPIC_irony	1
174	Should I buy these ? And become a full time hipster ? Lol ! TOPIC_NOT . . URL_TOKEN	1
175	Just paid $ 2.59 for gas ! TOPIC_ThanksObama TOPIC_sarcasm	1
176	You are most welcome ! Loved the post EMOJI_44 AUTHOR_TOKEN	0
177	Can not take my eyes off you | URL_TOKEN via AUTHOR_TOKEN	0
178	I am so ready for Monday . 🙆 TOPIC_sarcasm	1
179	AUTHOR_TOKEN rollins was so pissed off haha	0
180	AUTHOR_TOKEN I do love a chilled night in . Saves having a hangover to EMOJI_769 thank you hun X	0
181	AUTHOR_TOKEN if it got the attention of the smartass to comment that . . Didnt it work anyway ? ? TOPIC_irony	1
182	When you are sick and you feel bad for your cells cause they are fighting hard for you . TOPIC_blessed TOPIC_appreciative TOPIC_sarcasm TOPIC_kinda	1
183	Does this look properly TOPIC_shaded ? ? I think TOPIC_not EMOJI_576 | TOPIC_shading TOPIC_techniques TOPIC_cube TOPIC_3d TOPIC_view TOPIC_learning TOPIC_damn I TOPIC_suck TOPIC_Sob ! URL_TOKEN	0
184	Company profile FORGET ME NOT PET CEMETERY - URL_TOKEN TOPIC_FORGET TOPIC_ME TOPIC_NOT TOPIC_PET TOPIC_CEMETERY	0
185	AUTHOR_TOKEN guys ! ! ! you have just smashed it ! ! TOPIC_WhereDoBrokenHeartsGo TOPIC_XFactorFinal	0
186	i wanna be at home already	0
187	Just realized my last final is tomorrow . FAA -	0
188	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN Christian Europe translated Islamic manuscripts TOPIC_Irony URL_TOKEN	1
189	Aaand now I have found out that Chrome slows down downloads when the screen saver activates . Just makes me love it more TOPIC_sarcasm	1
190	The fact that this time next week I will be getting my wisdom teeth out EMOJI_811 🙊 TOPIC_chipmunk	0
191	AUTHOR_TOKEN Way to lay out yesterday and put it all on the line TOPIC_GoodLeader TOPIC_Sarcasm	1
192	Two years later & gingerbread house making still makes me cry .	0
193	Amar Singh gives A + rating to the Modi govt but Arun TOPIC_Shourie says more is said than done in present govt TOPIC_Irony TOPIC_Politics	1
194	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN | Thats a twist | Algorithms to cause more congestion & increase pollution | Too bizarre to be true TOPIC_not	1
195	AUTHOR_TOKEN TOPIC_sarcasm is a service I offer .	0
196	URL_TOKEN TOPIC_PhatSexyAss TOPIC_Picnic Picnic Porked Tiffany	0
197	I am absolutely positive that Coaches love it when parents tell them how to coach and run their program . TOPIC_sarcasm TOPIC_NOT TOPIC_sticktoparenting	1
198	Nice touch . All the bar staff in the ground wearing TOPIC_saintsfc t shirts	0
199	AUTHOR_TOKEN trust me it will be out of form Scandinavian reef again to . AUTHOR_TOKEN do love AUTHOR_TOKEN I see EMOJI_802 EMOJI_57 TOPIC_irony TOPIC_FCBarcelona TOPIC_mcfc	1
200	i literally love when someone throw me in at the deep end TOPIC_irony TOPIC_tough TOPIC_life	1
201	Agree with that . . TOPIC_we TOPIC_are TOPIC_not TOPIC_mind TOPIC_readers TOPIC_haha | | TOPIC_Repost 9gag ⁰ You may think we are , but we are . . URL_TOKEN	0
202	Day_ninth_December to have a pint at the boars head | TOPIC_not really still in bed EMOJI_775 URL_TOKEN	0
203	Speed cameras in Whipton by village shops . & yes it Takes 5 police officers ! ! 🚔 TOPIC_waste TOPIC_of TOPIC_money TOPIC_does TOPIC_not TOPIC_take TOPIC_five TOPIC_individuals EMOJI_769 🚨 🚓	0
204	Picked an excellent day to get my hair done EMOJI_802 TOPIC_sarcasm	1
205	AUTHOR_TOKEN his daughter is painting his toes ! That is a parenting WIN in my book .	0
206	Can not say no to that AUTHOR_TOKEN try now . Lets go AUTHOR_TOKEN we can do this TOPIC_COYQ	0
207	"ABC Takes A Look At "" The Turkey Song "" by AUTHOR_TOKEN - Make It A Classic TOPIC_Thanksgiving - URL_TOKEN"	0
208	Waking up with a pounding headache is just what I need for this final TOPIC_sarcasm	1
209	Can always count on you to speak to me on here then delete the messages so It looks like I am talking to myself . EMOJI_802 AUTHOR_TOKEN	0
210	Stop by and pick up Alexandra 's book with a coupon ! URL_TOKEN	0
211	AUTHOR_TOKEN I swear we must be twins	0
212	Some days are just better than others . .	0
213	After getting a total of 4 hours of sleep in 2 days , I FINALLY got good sleep last night EMOJI_768	0
214	Her name is not Superwoman , Wonder Woman , nor Dorothy from the Wizard of Oz . Women of Excellence URL_TOKEN	0
215	I did not realize Boston Coach also operated in Chicago TOPIC_irony TOPIC_brands	1
216	"AUTHOR_TOKEN and that "" somebody "" thought you were Padoin sister LoL ! ! ! TOPIC_SarcasmFail"	0
217	Once again AUTHOR_TOKEN is re writing history re : TOPIC_CubaEmbargo ! * primal scream * TOPIC_tcot	0
218	"Wow : Look what the NFL Rams player who did "" Hands Up , Do not Shoot "" pose has been arrested for | URL_TOKEN via AUTHOR_TOKEN TOPIC_ferguson"	0
219	Someone needs to stop me before I kill someone EMOJI_825 love waking up in the worst fcking mood TOPIC_Not	1
220	What to do with that old TOPIC_motherboard you have laying around . TOPIC_NOT URL_TOKEN TOPIC_guitarpicks	1
221	Joe Cole just casually walking past . .	0
222	Am I the only one who finds it very stressful when the TOPIC_OrionLaunch feed keeps buffering . . ? !	0
223	AUTHOR_TOKEN No . . now someone will start a rumor of $ ABBV pricing their HCV drug same or higher than $ GILD TOPIC_sarcasm	1
224	Never seen the gym so packed	0
225	❓ ❓ GOT MENTIONS ❓ ❓ | | TOPIC_MGWV TOPIC_AutoFollow TOPIC_RETWEET TOPIC_RTMUZZA TOPIC_TEAMFOLLOWBACK TOPIC_TFBJP TOPIC_500aday TOPIC_RT2GAIN | | ⏩ AUTHOR_TOKEN ⏪ | | WHOS WANTS TO BE NEXT ?	0
226	Remember to raise a glass of merry to those who are at work keeping the world safe on Christmas 🌎 EMOJI_53 🌏 EMOJI_54 🌍 ❄ | 🚑 🚒 🚓 🚁 🚢 TOPIC_essentialservice	0
227	Wishing everyone a Happy , Healthy , and Prosperous New Year ! ! !	0
228	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN Yes , and conventional taxis drive verry safely . TOPIC_pfft TOPIC_sarcasm	1
229	Just ranted on and the moment I am about to hit send , my ipod just died . TOPIC_greatmorning TOPIC_NOT	1
230	30 week scan TOPIC_not TOPIC_long TOPIC_now TOPIC_exciting TOPIC_memory TOPIC_all TOPIC_good TOPIC_happy TOPIC_clear TOPIC_baby TOPIC_boy AUTHOR_TOKEN Portlaoise . . URL_TOKEN	0
231	AUTHOR_TOKEN Obama and Hillary convinced Ukraine that they would protect them if they essentially disarm . Need to keep at least one promise .	0
232	i just enjoy throwing up TOPIC_not TOPIC_hatethis TOPIC_sick TOPIC_wanna TOPIC_go TOPIC_to TOPIC_school TOPIC_for TOPIC_once TOPIC_take TOPIC_me TOPIC_away	1
233	AUTHOR_TOKEN I actually think he needs to use the youngsters in this reincarnation TOPIC_irony	1
234	What a golden morning . EMOJI_802 TOPIC_not	1
235	Sleep . SLEEP YOU STUPID IDIOT I WANNA LEAVE MY ROOM	0
236	LIBERAL / TOPIC_LEFTISTS USE TOPIC_RACIST / SEXIST TOPIC_LABEL FOR | TOPIC_DISLIKES | MSNBC host Ed Schultz said RACIST TOPIC_NOT to SUPPORT demand for TOPIC_MINIMUM WAGE | TOPIC_SAD	0
237	Read at URL_TOKEN the news ' TOPIC_Obama : TOPIC_The TOPIC_American TOPIC_way TOPIC_of TOPIC_life TOPIC_is TOPIC_not TOPIC_a TOPIC_gift '	0
238	Really missing my momma today . . More than usual . I do not think today will be a good day	0
239	AUTHOR_TOKEN Nevermind that , but do pray tell , would Scherzy still play Grizabella ?	0
240	Everyone wants the truth but nobody wants to be honest . . TOPIC_irony	1
241	I will not be surprised if shelling across pak border intensifies during Delhi Elections to change issues of election 's . URL_TOKEN	0
242	Every inch of you is perfect from the bottom to the top UNLESS You are SKINNY TOPIC_Shade TOPIC_Sarcasm TOPIC_TheMoreYouKnow	0
243	Take a look at those calves ! ! ! EMOJI_777 EMOJI_777 EMOJI_769 EMOJI_769 ladies love the calves ! TOPIC_not TOPIC_about TOPIC_the TOPIC_arms TOPIC_its TOPIC_about . . URL_TOKEN	0
244	AUTHOR_TOKEN your tongue in cheek AUTHOR_TOKEN weigh in does nothing but instigate breed specific hate . Stick to reporting on tuques . TOPIC_yyj	0
245	AUTHOR_TOKEN : You think my mom and I would get along better , she 's a middle child too . TOPIC_irony TOPIC_middlechildsyndrome	1
246	Is not this blaming the victim ? TOPIC_sarcasm RT AUTHOR_TOKEN Every year , 600K college students are injured while drunk . URL_TOKEN	1
247	that time when ward was mad because skye hide a secret from him TOPIC_irony TOPIC_skyeward TOPIC_AgentsofSHIELD URL_TOKEN	1
248	While we applauded ourselves on getting to the Moon , Carl Sagan spoke a truth we all denied . | TOPIC_irony URL_TOKEN	1
249	Can holidays last forever ? ? TOPIC_happytimes TOPIC_sundayout TOPIC_mewearing TOPIC_wyoustores TOPIC_elenawearswyou TOPIC_chanelboybag TOPIC_chanel . . URL_TOKEN	0
250	Watching AUTHOR_TOKEN trich vlogs helps me alot with my trich condition ! ! EMOJI_754 ️ EMOJI_68	0
251	Photo : Orchid Tassel Chain Mermaid Dress $ 39.99 Onesize Leave email for invoice URL_TOKEN	0
252	AUTHOR_TOKEN this game is pathetic . How are they losing this game ?	0
253	bromanceshmomance : TOPIC_I just checked and he has zero TOPIC_ZERO TOPIC_mentions asking if Louis was there TOPIC_NONE TOPIC_NADA TOPIC_not . . URL_TOKEN	0
254	Being a light sleeper is the best . TOPIC_not	1
255	schools in India praying for # TOPIC_peshawarattack victims TOPIC_PrayForPakistan . . URL_TOKEN	0
256	The only company I thought would be best for the thesis is unfortunately taken already . . a year ago . .	0
257	AUTHOR_TOKEN not worried about it . Whenevs EMOJI_774	0
258	AUTHOR_TOKEN AUTHOR_TOKEN TOPIC_not enough ; unfortunately .	0
259	AUTHOR_TOKEN . TOPIC_please email me captainpc@me.com or contact through DM myself or AUTHOR_TOKEN . TOPIC_I TOPIC_have TOPIC_DM TOPIC_Address TOPIC_details TOPIC_but TOPIC_not TOPIC_had TOPIC_reply	0
260	AUTHOR_TOKEN hahaha yeah I think so too cause you know how she loves her with all her heart EMOJI_769 EMOJI_769 EMOJI_769 . . TOPIC_NOT 🔫 .	1
261	It 's really TOPIC_NOT TOPIC_GOOD , too have the TOPIC_REPUTATION for STEALING FROM GIRLS . AUTHOR_TOKEN & Mr . MASON , . . expect a call , . . ( ;	0
262	"we need to stop using the words "" racist "" & "" racism "" AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN"	0
263	AUTHOR_TOKEN AUTHOR_TOKEN Probably my favourite book . Could not put it down . 5Stars !	0
264	From what I can tell . . most strippers belong right where they are TOPIC_nocollegeneeded TOPIC_adamsmith TOPIC_specialization TOPIC_strippers	0
265	AUTHOR_TOKEN dualistic , as in good and evil ? Right , because that does not apply to the real world . . TOPIC_sarcasm TOPIC_OrcsLive	1
266	"TOPIC_Consensus of Absolute Hilarious TOPIC_Irony – TOPIC_MichaelMann to lecture on TOPIC_Professional TOPIC_Ethics for TOPIC_Climate TOPIC_Scientists ? URL_TOKEN """	1
267	5 dollar OBX 1 dollar Gboro gone TOPIC_lockitin TOPIC_lottoclub TOPIC_bankopen TOPIC_doumenturdeposit TOPIC_not criminal URL_TOKEN	0
268	I may or may not have put AUTHOR_TOKEN at the top of AUTHOR_TOKEN tree soon as he likes Christmas time . . TOPIC_Sarcasm URL_TOKEN	1
269	Regarding my TOPIC_ATT case ; I have contacted the BB , FCC , and my States Attorney General . next . . TOPIC_WFAA TOPIC_not TOPIC_stopping	0
270	Acronyms because we are cool as fuck . Judge me . URL_TOKEN	0
271	Only a true nightshift person would understand this TOPIC_nightshift TOPIC_hardcore TOPIC_teamwork TOPIC_not TOPIC_always . . URL_TOKEN	0
272	actually , it wasnt , it was purely economics AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN	0
273	Sunday is such a fun day to study TOPIC_not TOPIC_ew TOPIC_saywhat	1
274	Reunited with my pump this morning . TOPIC_yay TOPIC_not EMOJI_789	1
275	My dad 's still gonna get me santa 's gifts since it 's my last year before 18 , but I really do not know what to ask for . . TOPIC_irony	1
276	Remember that one time I worked both jobs while sick and it didnt suck at all . . TOPIC_sarcasm TOPIC_notworthit	1
277	I am really excited for next semester	0
278	"AUTHOR_TOKEN AUTHOR_TOKEN Actually , even delivery will not save some . O voted to let born alive die . Also , look up "" 4th trimester abortions "" ."	0
279	good luck finding someone to take the other side of that bet LOL AUTHOR_TOKEN	0
280	It is good that very few businesses / govts in EM economies have borrowed much via dollar-denominated loans from international banks . TOPIC_Sarcasm	1
281	AUTHOR_TOKEN : 🙌 🙌 URL_TOKEN TOPIC_fitfam TOPIC_fitness TOPIC_health	0
282	GTA TOPIC_San TOPIC_Andreas TOPIC_2 TOPIC_is TOPIC_not TOPIC_coming TOPIC_in TOPIC_2015 : One media has released that GTA San Andreas 2 is coming in_2015 . . URL_TOKEN	0
283	What a great way to start the day ! ! TOPIC_Not EMOJI_826	1
284	AUTHOR_TOKEN I wonder what % of that 43 % agree on what a private cloud is	0
285	If i were to ask . I want to stay here for as long as possible . . | TOPIC_thinking	0
286	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN Just wait till Cleveland comes again ! TOPIC_sarcasm	1
287	' Liberated ' Iraq - - 2014 One of Bloodiest Years with More than 36,00 Victims : URL_TOKEN Thank you , Western liberators TOPIC_sarcasm	1
288	AUTHOR_TOKEN one hope this gets a RT ! TOPIC_recycling TOPIC_roses TOPIC_holly TOPIC_wreath TOPIC_MerryChristmas URL_TOKEN	0
289	AUTHOR_TOKEN : Tag a teammate who is so bad , he runs the line every week . URL_TOKEN I am sorry to say it 's AUTHOR_TOKEN	0
290	AUTHOR_TOKEN easiest CL group with two rubbish teams but we won only 1 CL game - even that lucky last minute pen TOPIC_not good enough TOPIC_gutted	0
291	No one up ? Okay cool TOPIC_not	1
292	TOPIC_np TOPIC_NowPlaying TOPIC_NowListening TOPIC_Music TOPIC_Don ' t Let Her Pull You Down by TOPIC_New Found Glory from the TOPIC_album : TOPIC_Not With . . URL_TOKEN	0
293	Here we go again , thanks to all that claim to cover WVHS hoop TOPIC_NOT | Highlanders beat Parkersburg 76-75 on last second shot by AUTHOR_TOKEN	1
294	Long day and its not going to be possible without my good friend TOPIC_coffee	0
295	Just lovee driving upstate in the snow TOPIC_not	1
296	If you know people who could talk power-dressing and social media marketing , please let me know . Thanks	0
297	I love getting up at 4 30 so I can wait on other ppl ! TOPIC_sarcasm	1
298	Faux Leather Size Zipper Sleeveless Scoop Back Midi Dress | Size EMOJI_41 , m , l | Price EMOJI_6 39.99 | Leave email for . . URL_TOKEN	0
299	and as much as I want to connect . . I like only the people who dont want to . . TOPIC_Irony TOPIC_Why oh why ?	1
300	AUTHOR_TOKEN I saw a leaf blowing in the breeze . You could yell at that if you wanted to ?	0
301	AUTHOR_TOKEN hold on a minute . Are you saying All blonde white women look the same ? ? TOPIC_sarcasm	1
302	AUTHOR_TOKEN Gotta love those racially based awards ! TOPIC_not	1
303	The best love is the kind that awakens the soul , and makes us reach for more . . EMOJI_65	0
304	clashupdate TOPIC_not URL_TOKEN	1
305	AUTHOR_TOKEN : Super Junior 's Henry asks sasaeng fans to let him sleep | URL_TOKEN URL_TOKEN Henry oppa > ^ <	0
306	I have officially surrounded myself with the most amazing people EMOJI_775	0
307	AUTHOR_TOKEN AUTHOR_TOKEN republicans suck more at identifying TOPIC_irony than alanis morissette .	0
308	That 's always the solution . . TOPIC_not . Does not fix anything !	1
309	Name an TOPIC_excuse that people use TOPIC_NOT to TOPIC_workout . . URL_TOKEN	0
310	"AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN "" left regressives "" is that not a label TOPIC_irony"	1
311	AUTHOR_TOKEN but you can not expect us to hire one in only 3 weeks . Who moves that quickly on a coaching search ? TOPIC_sarcasm	0
312	A TOPIC_celebrity is a person who is known for his well-knownness . TOPIC_fact TOPIC_TeamFollowBack TOPIC_irony	1
313	Is there a basketball game on today ? I am not really sure . TOPIC_ESPN seems to not be promoting anything about it . TOPIC_sarcasm	1
314	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN We Agree TOPIC_NHSENGLAND needs to TOPIC_Publish TOPIC_AandE figures over TOPIC_HolidayPeriod TOPIC_Sarcasm from TOPIC_JeremyHunt	0
315	If you have got the world on a string , you should give me some of that string , think of all the cool applications . TOPIC_whatamidoing	0
316	Christmas this Christmas that FOH its just a day people ! ! get a grip and sit down nd chow some Mopani worms	0
317	TOPIC_Warn them that your degree of TOPIC_sarcasm depends on them in this TOPIC_funny tank top ! Order now at URL_TOKEN ! URL_TOKEN	0
318	The TOPIC_Gophers are not nervous . TOPIC_SammyCommentary TOPIC_Gophers	0
319	Bitches be like . . TOPIC_more TOPIC_appointments TOPIC_please TOPIC_not TOPIC_crazy TOPIC_enough . . YET AUTHOR_TOKEN orthodontist URL_TOKEN	0
